ID_CLIENT	GENDER	MARITAL_STATUS	QTY_PETS	DISTRICT
7072	F	Single	2	Manhattan
7074	F	Single	1	Brooklyn
7075	F	Married	3	Bronx
7076	F	Single	3	Bronx
7079	F	Single	4	Manhattan
7081	M	Married	2	Bronx
7085	F	Single	3	Manhattan
7087	M	Single	4	Brooklyn
7095	M	Married	3	Manhattan
7097	M	Single	4	Brooklyn
7099	M	Married	5	Bronx
7101	F	Married	1	Bronx
7103	F	Single	3	Bronx
7104	F	Married	4	Brooklyn
7105	M	Married	1	Manhattan
7106	F	Married	1	Manhattan
7107	M	Married	4	Brooklyn
7109	M	Single	3	Manhattan
7110	M	Single	3	Queens
7112	M	Single	2	Manhattan
7113	F	Single	1	Brooklyn
7116	M	Married	2	Brooklyn
7117	M	Married	4	Bronx
7120	M	Single	4	Bronx
7121	F	Single	4	Queens
7123	F	Single	5	Manhattan
7124	F	Single	1	Bronx
7127	M	Single	5	Bronx
7128	F	Married	2	Queens
7129	M	Married	5	Bronx
7131	M	Single	2	Manhattan
7132	F	Married	1	Bronx
7133	F	Married	2	Staten Island
7134	F	Married	5	Manhattan
7139	M	Married	5	Bronx
7140	M	Single	1	Manhattan
7141	M	Married	3	Bronx
7146	F	Married	2	Queens
7147	F	Single	1	Staten Island
7148	M	Married	5	Bronx
7149	F	Single	4	Bronx
7151	M	Single	4	Manhattan
7152	M	Married	1	Manhattan
7153	M	Single	3	Manhattan
7154	F	Married	5	Manhattan
7155	F	Married	5	Brooklyn
7158	M	Single	4	Queens
7164	M	Married	2	Brooklyn
7166	M	Single	1	Brooklyn
7169	F	Single	4	Queens
7171	M	Single	3	Queens
7173	M	Single	5	Staten Island
7175	M	Single	4	Brooklyn
7176	M	Married	4	Queens
7178	F	Married	1	Manhattan
7180	M	Single	4	Manhattan
7181	F	Married	1	Bronx
7182	F	Single	1	Bronx
7185	M	Single	2	Manhattan
7189	F	Single	4	Bronx
7190	M	Single	2	Queens
7193	M	Single	1	Bronx
7195	F	Single	1	Brooklyn
7201	F	Single	1	Bronx
7202	F	Married	2	Manhattan
7203	M	Single	4	Bronx
7204	M	Married	1	Manhattan
7206	F	Single	1	Bronx
7207	M	Married	3	Bronx
7209	F	Married	1	Manhattan
7213	F	Single	4	Queens
7215	F	Single	3	Manhattan
7216	F	Married	4	Queens
7218	F	Married	2	Bronx
7220	M	Married	2	Manhattan
7221	F	Single	2	Brooklyn
7223	F	Married	2	Bronx
7224	M	Married	2	Bronx
7227	M	Single	4	Brooklyn
7231	M	Single	3	Queens
7232	M	Married	3	Manhattan
7234	F	Married	4	Manhattan
7236	F	Single	5	Manhattan
7237	M	Single	1	Brooklyn
7238	M	Single	5	Queens
7239	M	Single	4	Manhattan
7240	M	Single	4	Queens
7241	M	Married	4	Bronx
7242	M	Married	3	Manhattan
7243	F	Single	3	Bronx
7245	F	Married	1	Brooklyn
7246	M	Married	1	Bronx
7247	M	Single	2	Manhattan
7250	M	Married	4	Bronx
7252	F	Married	1	Bronx
7255	M	Married	1	Manhattan
7257	M	Single	1	Bronx
7261	M	Single	1	Manhattan
7262	F	Single	2	Bronx
7263	M	Single	3	Manhattan
7266	F	Married	2	Manhattan
7267	F	Married	4	Brooklyn
7268	F	Single	3	Bronx
7269	F	Married	5	Bronx
7274	F	Single	4	Bronx
7275	F	Married	1	Bronx
7276	M	Single	1	Queens
7279	F	Married	3	Queens
7281	F	Married	2	Bronx
7282	F	Single	3	Bronx
7283	F	Married	3	Bronx
7286	M	Single	3	Brooklyn
7287	F	Single	2	Manhattan
7292	F	Single	4	Bronx
7293	M	Single	1	Staten Island
7297	F	Single	4	Manhattan
7298	F	Married	3	Manhattan
7300	F	Married	4	Bronx
7301	M	Married	5	Manhattan
7304	M	Married	2	Queens
7305	F	Single	2	Manhattan
7306	F	Single	4	Bronx
7307	M	Married	1	Brooklyn
7308	M	Married	2	Brooklyn
7310	M	Married	5	Manhattan
7312	F	Single	1	Manhattan
7315	F	Single	1	Brooklyn
7319	M	Married	4	Bronx
7321	M	Married	4	Queens
7322	F	Single	2	Brooklyn
7323	M	Single	2	Manhattan
7324	F	Single	3	Brooklyn
7328	F	Single	1	Queens
7331	F	Married	4	Manhattan
7332	F	Single	3	Brooklyn
7336	M	Single	1	Staten Island
7337	M	Single	2	Queens
7338	F	Married	3	Manhattan
7341	M	Single	5	Manhattan
7342	M	Married	1	Brooklyn
7343	F	Single	2	Bronx
7348	M	Married	5	Manhattan
7352	F	Single	4	Bronx
7354	F	Married	3	Manhattan
7355	M	Single	1	Bronx
7356	F	Married	4	Brooklyn
7357	M	Single	1	Manhattan
7359	F	Married	4	Bronx
7361	F	Single	2	Manhattan
7362	M	Single	2	Manhattan
7364	M	Single	3	Brooklyn
7365	F	Single	2	Bronx
7366	F	Married	2	Manhattan
7368	F	Single	1	Manhattan
7370	M	Single	3	Queens
7373	M	Married	3	Bronx
7376	M	Single	2	Queens
7377	M	Married	2	Manhattan
7379	M	Single	1	Brooklyn
7382	F	Married	3	Staten Island
7384	M	Single	5	Manhattan
7387	F	Married	5	Manhattan
7391	M	Married	4	Bronx
7392	M	Single	1	Brooklyn
7393	F	Single	1	Manhattan
7401	M	Married	2	Manhattan
7403	F	Single	1	Queens
7406	F	Married	1	Manhattan
7407	M	Married	5	Brooklyn
7408	M	Married	2	Brooklyn
7409	M	Married	3	Brooklyn
7410	M	Married	1	Bronx
7412	F	Married	3	Brooklyn
7413	F	Single	3	Manhattan
7416	F	Single	4	Bronx
7418	F	Single	4	Brooklyn
7420	F	Single	3	Staten Island
7424	F	Single	5	Queens
7425	M	Single	1	Brooklyn
7432	F	Married	2	Bronx
7433	M	Single	1	Manhattan
7434	M	Single	4	Manhattan
7437	M	Single	4	Brooklyn
7438	F	Single	2	Staten Island
7439	M	Single	3	Bronx
7441	M	Married	3	Manhattan
7444	M	Single	5	Bronx
7445	F	Single	4	Bronx
7446	M	Married	1	Bronx
7447	M	Single	4	Brooklyn
7448	M	Married	3	Brooklyn
7449	M	Married	2	Manhattan
7450	M	Single	4	Staten Island
7451	F	Single	4	Queens
7452	M	Single	4	Brooklyn
7453	M	Married	4	Manhattan
7454	M	Married	2	Brooklyn
7455	M	Single	2	Bronx
7456	M	Single	1	Staten Island
7457	M	Single	1	Bronx
7459	F	Married	3	Brooklyn
7460	F	Married	3	Brooklyn
7461	F	Single	1	Staten Island
7462	F	Married	4	Staten Island
7465	F	Single	4	Bronx
7469	F	Married	2	Bronx
7470	M	Single	4	Bronx
7471	M	Married	1	Brooklyn
7472	M	Married	1	Manhattan
7474	M	Single	4	Brooklyn
7476	F	Single	3	Brooklyn
7477	M	Married	4	Bronx
7478	F	Married	1	Brooklyn
7479	F	Married	1	Bronx
7480	F	Single	3	Staten Island
7481	M	Single	3	Bronx
7484	M	Single	3	Manhattan
7485	M	Married	2	Queens
7486	M	Married	1	Manhattan
7487	F	Single	4	Brooklyn
7489	M	Married	3	Manhattan
7490	M	Single	2	Manhattan
7493	F	Married	3	Manhattan
7494	F	Married	3	Bronx
7496	M	Single	2	Bronx
7501	F	Single	1	Manhattan
7502	M	Single	1	Manhattan
7505	M	Single	4	Bronx
7510	M	Single	2	Bronx
7511	M	Single	1	Brooklyn
7512	M	Married	4	Brooklyn
7514	M	Married	4	Bronx
7517	M	Married	4	Brooklyn
7519	F	Married	2	Manhattan
7521	M	Married	3	Bronx
7522	M	Married	3	Bronx
7523	M	Married	5	Bronx
7525	M	Married	2	Staten Island
7526	M	Single	3	Bronx
7529	F	Married	4	Bronx
7530	M	Married	1	Manhattan
7534	M	Single	3	Bronx
7535	F	Single	2	Bronx
7536	F	Single	4	Bronx
7541	M	Married	5	Manhattan
7546	M	Married	1	Bronx
7547	M	Single	5	Manhattan
7548	M	Married	2	Bronx
7550	M	Married	4	Brooklyn
7552	M	Married	3	Queens
7555	M	Married	2	Manhattan
7556	F	Single	5	Bronx
7558	M	Single	4	Bronx
7559	M	Married	1	Brooklyn
7560	M	Single	4	Bronx
7562	M	Single	1	Bronx
7563	F	Single	3	Queens
7565	F	Married	1	Bronx
7566	M	Married	4	Brooklyn
7567	M	Married	2	Manhattan
7569	F	Married	1	Bronx
7570	M	Married	4	Bronx
7571	F	Married	1	Bronx
7573	M	Married	1	Manhattan
7576	F	Married	1	Bronx
7580	F	Single	2	Bronx
7584	F	Married	2	Brooklyn
7586	M	Married	4	Staten Island
7587	M	Single	1	Brooklyn
7588	M	Single	1	Queens
7589	F	Single	5	Bronx
7590	M	Married	1	Manhattan
7591	F	Married	4	Bronx
7593	F	Single	3	Queens
7594	M	Single	4	Manhattan
7595	M	Married	2	Manhattan
7596	M	Single	2	Manhattan
7598	M	Single	2	Queens
7599	F	Single	1	Brooklyn
7601	F	Married	3	Manhattan
7602	F	Single	4	Brooklyn
7605	M	Married	4	Brooklyn
7606	M	Single	4	Manhattan
7607	F	Married	5	Bronx
7609	F	Single	1	Manhattan
7610	M	Single	1	Brooklyn
7611	F	Married	2	Bronx
7612	F	Single	1	Brooklyn
7613	M	Married	4	Staten Island
7614	M	Married	3	Queens
7615	M	Single	1	Brooklyn
7617	F	Married	3	Manhattan
7618	M	Married	3	Manhattan
7619	F	Single	5	Brooklyn
7620	M	Single	2	Brooklyn
7621	F	Single	2	Bronx
7622	F	Single	1	Manhattan
7624	F	Single	1	Manhattan
7626	M	Married	3	Brooklyn
7627	F	Married	4	Queens
7628	M	Single	3	Brooklyn
7630	F	Married	3	Brooklyn
7632	M	Married	4	Bronx
7633	F	Single	4	Manhattan
7634	M	Single	3	Queens
7636	F	Married	1	Bronx
7638	F	Married	2	Bronx
7639	M	Married	2	Bronx
7641	F	Married	2	Bronx
7642	M	Married	4	Bronx
7643	M	Single	4	Manhattan
7646	M	Married	5	Bronx
7652	M	Married	1	Brooklyn
7654	F	Single	4	Bronx
7655	M	Married	3	Bronx
7656	M	Married	5	Staten Island
7657	M	Single	1	Manhattan
7658	F	Married	2	Queens
7659	F	Single	1	Brooklyn
7660	F	Single	4	Brooklyn
7662	M	Married	5	Manhattan
7663	F	Single	4	Brooklyn
7664	M	Single	1	Manhattan
7666	M	Single	2	Brooklyn
7670	F	Single	2	Bronx
7672	F	Married	3	Bronx
7674	F	Married	3	Brooklyn
7675	M	Single	5	Queens
7678	F	Single	1	Queens
7683	F	Married	1	Staten Island
7684	M	Married	3	Brooklyn
7685	F	Single	2	Brooklyn
7689	M	Single	4	Bronx
7693	M	Married	4	Brooklyn
7694	F	Single	2	Bronx
7695	F	Single	4	Brooklyn
7696	M	Single	2	Queens
7698	F	Married	1	Staten Island
7700	M	Married	1	Queens
7701	F	Married	4	Bronx
7702	M	Single	2	Manhattan
7703	M	Single	5	Brooklyn
7704	M	Married	3	Manhattan
7705	M	Single	1	Bronx
7708	M	Married	3	Brooklyn
7711	M	Married	3	Brooklyn
7713	F	Single	1	Bronx
7714	F	Married	2	Bronx
7715	M	Married	4	Bronx
7717	F	Married	2	Manhattan
7718	M	Married	3	Brooklyn
7720	F	Married	3	Bronx
7721	M	Single	3	Bronx
7723	F	Married	2	Bronx
7724	M	Married	1	Bronx
7725	M	Married	1	Staten Island
7726	F	Single	1	Brooklyn
7727	M	Single	1	Manhattan
7728	M	Married	1	Queens
7729	M	Single	4	Manhattan
7731	F	Married	5	Brooklyn
7733	M	Single	5	Bronx
7734	F	Single	1	Queens
7743	F	Single	1	Manhattan
7745	M	Married	2	Queens
7746	M	Married	1	Queens
7747	F	Married	5	Brooklyn
7750	F	Married	2	Bronx
7751	F	Married	2	Queens
7752	F	Single	2	Bronx
7753	M	Married	5	Brooklyn
7757	M	Married	2	Brooklyn
7758	F	Married	2	Queens
7764	F	Married	1	Brooklyn
7767	M	Single	1	Manhattan
7768	F	Married	3	Bronx
7769	M	Single	1	Manhattan
7770	M	Single	4	Brooklyn
7775	M	Single	4	Bronx
7776	F	Married	2	Brooklyn
7779	M	Married	4	Brooklyn
7780	M	Single	3	Bronx
7781	M	Single	2	Bronx
7782	F	Single	3	Manhattan
7786	M	Single	1	Staten Island
7787	M	Single	3	Queens
7788	F	Single	3	Queens
7789	F	Single	1	Bronx
7791	M	Single	5	Bronx
7792	M	Single	1	Bronx
7793	M	Married	4	Manhattan
7794	M	Married	5	Queens
7797	M	Single	5	Bronx
7800	F	Married	4	Manhattan
7801	M	Married	3	Bronx
7806	F	Married	1	Bronx
7807	F	Married	4	Bronx
7808	F	Married	4	Bronx
7810	F	Single	5	Manhattan
7811	M	Single	4	Manhattan
7812	F	Single	1	Brooklyn
7813	M	Married	2	Bronx
7814	M	Married	5	Manhattan
7816	M	Married	4	Brooklyn
7818	F	Married	4	Manhattan
7821	M	Married	4	Bronx
7822	F	Single	2	Manhattan
7823	F	Married	5	Bronx
7828	M	Married	3	Manhattan
7830	M	Single	5	Bronx
7831	F	Married	4	Bronx
7832	F	Single	3	Bronx
7835	F	Married	4	Bronx
7836	M	Single	5	Manhattan
7839	M	Married	3	Brooklyn
7841	M	Married	5	Bronx
7842	F	Single	2	Bronx
7843	F	Single	4	Staten Island
7845	F	Married	5	Bronx
7848	M	Single	1	Brooklyn
7849	M	Married	2	Manhattan
7851	M	Single	4	Brooklyn
7852	F	Married	3	Manhattan
7855	F	Single	3	Manhattan
7856	F	Married	4	Brooklyn
7857	F	Single	3	Bronx
7859	F	Single	4	Bronx
7860	M	Married	2	Queens
7861	M	Married	4	Bronx
7862	M	Married	4	Manhattan
7863	F	Married	5	Brooklyn
7865	F	Married	1	Staten Island
7868	F	Married	4	Manhattan
7869	M	Single	1	Brooklyn
7870	F	Single	1	Bronx
7872	F	Single	4	Brooklyn
7873	M	Single	1	Manhattan
7874	F	Married	1	Queens
7880	F	Single	5	Brooklyn
7881	M	Married	3	Manhattan
7882	M	Married	2	Bronx
7884	F	Married	1	Manhattan
7886	M	Single	1	Brooklyn
7887	M	Single	2	Manhattan
7888	F	Single	2	Queens
7890	F	Married	1	Manhattan
7893	M	Married	2	Manhattan
7896	F	Married	2	Queens
7897	M	Single	5	Bronx
7902	M	Married	1	Manhattan
7904	M	Single	4	Bronx
7905	M	Married	4	Bronx
7906	M	Married	1	Bronx
7909	F	Married	4	Manhattan
7910	F	Single	1	Bronx
7913	M	Single	1	Bronx
7914	F	Married	2	Manhattan
7915	F	Married	1	Bronx
7917	F	Single	4	Queens
7920	M	Single	3	Bronx
7921	F	Single	1	Staten Island
7924	M	Married	1	Bronx
7927	M	Married	3	Bronx
7929	M	Married	4	Queens
7930	F	Married	5	Manhattan
7934	M	Single	3	Brooklyn
7936	M	Married	1	Brooklyn
7938	M	Single	1	Manhattan
7939	M	Single	3	Brooklyn
7940	F	Married	1	Bronx
7942	M	Single	5	Manhattan
7945	F	Single	2	Brooklyn
7946	F	Married	1	Queens
7950	F	Single	4	Staten Island
7951	F	Single	1	Bronx
7952	M	Married	4	Bronx
7954	M	Single	2	Brooklyn
7956	F	Single	2	Staten Island
7958	M	Married	1	Queens
7960	F	Married	2	Brooklyn
7961	F	Married	1	Staten Island
7963	M	Single	3	Manhattan
7964	F	Married	2	Manhattan
7965	F	Married	3	Bronx
7967	F	Single	4	Bronx
7968	F	Married	2	Bronx
7969	F	Single	2	Queens
7970	F	Single	2	Brooklyn
7971	M	Married	4	Manhattan
7972	F	Married	1	Brooklyn
7976	M	Married	1	Queens
7977	F	Married	1	Manhattan
7978	M	Married	4	Manhattan
7980	M	Married	1	Manhattan
7981	M	Single	1	Staten Island
7983	M	Married	1	Bronx
7986	M	Married	1	Manhattan
7989	F	Married	2	Bronx
7990	M	Single	4	Brooklyn
7993	F	Single	5	Brooklyn
7994	M	Married	1	Queens
7996	F	Single	1	Bronx
7997	F	Single	5	Bronx
8000	M	Married	2	Bronx
8001	F	Married	4	Brooklyn
8002	F	Single	3	Brooklyn
8003	M	Single	1	Manhattan
8008	M	Single	3	Brooklyn
8009	F	Single	1	Bronx
8012	M	Married	3	Manhattan
8014	F	Single	1	Manhattan
8015	M	Married	2	Bronx
8020	M	Single	3	Staten Island
8022	F	Married	4	Bronx
8029	M	Single	1	Brooklyn
8034	M	Single	4	Manhattan
8039	M	Married	2	Queens
8040	F	Single	4	Manhattan
8041	F	Married	5	Manhattan
8042	M	Single	1	Brooklyn
8044	F	Married	3	Queens
8046	M	Married	3	Bronx
8048	F	Married	4	Bronx
8054	F	Married	1	Bronx
8055	M	Married	1	Staten Island
8056	F	Single	3	Manhattan
8059	M	Single	1	Bronx
8060	M	Single	4	Staten Island
8061	M	Single	1	Brooklyn
8062	F	Married	1	Manhattan
8063	F	Single	5	Manhattan
8068	F	Single	4	Manhattan
8069	M	Single	5	Queens
8070	M	Single	3	Brooklyn
8072	M	Single	2	Bronx
8074	F	Married	4	Bronx
8077	F	Single	4	Queens
8079	F	Single	5	Staten Island
8080	M	Single	3	Manhattan
8083	F	Married	1	Manhattan
8087	F	Married	2	Brooklyn
8089	F	Single	2	Bronx
8091	F	Single	4	Bronx
8094	F	Single	2	Bronx
8097	F	Married	1	Queens
8098	F	Single	3	Bronx
8101	M	Single	2	Brooklyn
8105	F	Married	4	Brooklyn
8106	M	Single	4	Queens
8107	M	Married	3	Bronx
8108	F	Married	2	Bronx
8110	M	Single	3	Bronx
8111	F	Married	2	Bronx
8113	F	Single	2	Manhattan
8114	M	Married	2	Manhattan
8115	M	Married	5	Brooklyn
8116	F	Single	2	Bronx
8117	M	Single	5	Manhattan
8118	M	Single	4	Queens
8119	F	Married	1	Brooklyn
8121	F	Single	2	Queens
8123	F	Single	3	Manhattan
8124	M	Single	2	Bronx
8125	F	Single	4	Bronx
8129	F	Single	3	Brooklyn
8130	M	Single	4	Brooklyn
8134	F	Married	2	Manhattan
8137	M	Married	5	Bronx
8138	M	Married	4	Manhattan
8139	M	Single	1	Manhattan
8140	F	Married	1	Bronx
8141	M	Single	4	Staten Island
8145	M	Married	3	Brooklyn
8146	F	Married	1	Manhattan
8147	M	Married	3	Staten Island
8148	M	Single	4	Brooklyn
8151	M	Single	1	Bronx
8153	F	Married	3	Manhattan
8154	F	Single	5	Bronx
8158	M	Single	3	Manhattan
8159	M	Single	4	Bronx
8161	F	Married	1	Manhattan
8163	F	Married	3	Brooklyn
8164	F	Single	4	Bronx
8165	F	Married	1	Bronx
8166	M	Single	2	Queens
8169	F	Married	3	Manhattan
8171	F	Single	1	Manhattan
8172	M	Married	1	Bronx
8173	F	Single	4	Bronx
8175	M	Married	5	Bronx
8176	M	Single	1	Queens
8179	F	Single	3	Manhattan
8180	M	Single	1	Queens
8181	F	Married	3	Bronx
8182	M	Married	2	Brooklyn
8183	M	Married	4	Staten Island
8184	F	Married	4	Brooklyn
8185	F	Single	4	Staten Island
8187	M	Single	1	Manhattan
8188	F	Married	3	Manhattan
8189	M	Single	2	Bronx
8190	F	Married	2	Bronx
8191	M	Married	5	Queens
8195	F	Single	1	Bronx
8196	F	Married	1	Manhattan
8198	F	Married	4	Manhattan
8199	M	Married	3	Bronx
8202	F	Single	1	Manhattan
8203	M	Single	1	Queens
8204	M	Single	3	Brooklyn
8206	M	Single	4	Queens
8207	F	Married	1	Bronx
8211	F	Single	1	Manhattan
8212	F	Single	2	Brooklyn
8215	M	Married	4	Manhattan
8217	M	Single	1	Bronx
8218	F	Single	3	Staten Island
8220	F	Single	2	Manhattan
8224	F	Married	3	Brooklyn
8226	M	Single	4	Bronx
8228	F	Single	1	Queens
8229	M	Single	1	Bronx
8230	M	Single	1	Manhattan
8231	F	Married	4	Queens
8235	F	Single	1	Staten Island
8236	M	Married	1	Brooklyn
8237	F	Single	4	Queens
8239	M	Single	1	Brooklyn
8240	M	Single	1	Bronx
8241	F	Married	4	Bronx
8242	M	Married	4	Bronx
8245	M	Single	1	Queens
8247	M	Single	3	Brooklyn
8248	M	Single	3	Brooklyn
8252	M	Single	3	Bronx
8253	M	Married	1	Manhattan
8254	M	Married	1	Bronx
8255	M	Single	1	Manhattan
8259	F	Married	1	Bronx
8260	M	Single	3	Bronx
8263	M	Single	4	Manhattan
8266	F	Single	1	Brooklyn
8267	M	Single	1	Brooklyn
8269	F	Single	4	Bronx
8270	F	Single	1	Bronx
8271	M	Married	2	Manhattan
8272	F	Married	1	Brooklyn
8274	F	Single	4	Bronx
8275	F	Married	3	Manhattan
8277	M	Married	3	Staten Island
8279	F	Single	3	Manhattan
8281	F	Married	3	Bronx
8282	F	Married	2	Staten Island
8283	M	Married	1	Bronx
8284	F	Single	1	Staten Island
8285	F	Single	2	Brooklyn
8287	M	Married	5	Queens
8288	F	Single	3	Bronx
8289	M	Single	4	Bronx
8290	M	Single	1	Bronx
8291	F	Married	2	Bronx
8293	F	Married	4	Brooklyn
8294	F	Single	1	Queens
8296	M	Married	5	Bronx
8298	M	Single	2	Bronx
8301	F	Married	4	Manhattan
8302	F	Single	4	Bronx
8304	F	Married	5	Bronx
8308	F	Single	1	Bronx
8310	F	Married	1	Bronx
8311	M	Single	2	Queens
8312	F	Married	3	Bronx
8314	M	Single	2	Bronx
8315	M	Single	1	Queens
8317	M	Married	1	Brooklyn
8318	F	Married	1	Manhattan
8321	M	Single	1	Manhattan
8322	F	Single	5	Manhattan
8323	M	Single	3	Bronx
8324	F	Single	1	Manhattan
8325	M	Married	3	Bronx
8326	F	Married	1	Brooklyn
8329	M	Single	5	Bronx
8333	M	Single	2	Queens
8336	M	Married	4	Bronx
8337	F	Married	4	Brooklyn
8338	M	Single	2	Brooklyn
8340	F	Married	1	Bronx
8341	F	Single	4	Queens
8342	F	Married	2	Manhattan
8344	F	Married	1	Staten Island
8345	F	Single	3	Brooklyn
8350	F	Single	3	Brooklyn
8351	M	Single	4	Manhattan
8352	F	Single	1	Brooklyn
8354	F	Single	2	Manhattan
8355	F	Married	4	Manhattan
8356	F	Single	3	Bronx
8359	F	Single	5	Bronx
8362	F	Single	1	Staten Island
8363	F	Married	5	Manhattan
8364	F	Married	4	Queens
8367	M	Married	4	Bronx
8370	F	Married	2	Manhattan
8371	M	Married	3	Brooklyn
8373	F	Single	3	Bronx
8374	F	Married	2	Manhattan
8375	M	Single	3	Brooklyn
8376	F	Married	5	Brooklyn
8380	M	Single	2	Brooklyn
8381	F	Single	5	Brooklyn
8388	F	Married	5	Queens
8390	M	Married	4	Manhattan
8391	M	Single	3	Queens
8394	F	Married	1	Bronx
8397	F	Single	3	Queens
8400	F	Married	2	Brooklyn
8403	M	Married	3	Manhattan
8404	M	Married	3	Manhattan
8405	F	Single	3	Queens
8406	M	Single	1	Bronx
8407	M	Single	1	Bronx
8410	M	Single	3	Bronx
8411	M	Single	3	Bronx
8414	M	Married	1	Bronx
8415	M	Single	4	Manhattan
8417	F	Married	1	Staten Island
8418	F	Single	3	Staten Island
8421	M	Single	2	Brooklyn
8423	F	Married	1	Manhattan
8427	M	Married	3	Manhattan
8428	M	Single	2	Brooklyn
8429	M	Single	1	Brooklyn
8430	F	Married	2	Brooklyn
8434	F	Single	3	Queens
8435	F	Married	3	Bronx
8438	M	Single	3	Brooklyn
8439	F	Married	4	Bronx
8441	F	Married	4	Staten Island
8442	F	Single	4	Bronx
8448	M	Single	1	Manhattan
8451	M	Single	2	Manhattan
8452	M	Married	4	Manhattan
8454	F	Single	3	Bronx
8457	M	Married	1	Brooklyn
8462	F	Single	3	Brooklyn
8463	M	Married	1	Queens
8466	M	Married	3	Bronx
8467	F	Married	2	Bronx
8469	M	Single	2	Brooklyn
8470	F	Married	4	Brooklyn
8471	F	Married	2	Manhattan
8472	F	Single	1	Bronx
8473	F	Single	4	Bronx
8474	F	Married	1	Queens
8477	M	Single	5	Manhattan
8478	M	Married	2	Bronx
8480	M	Single	1	Staten Island
8482	F	Single	1	Manhattan
8483	F	Married	3	Bronx
8486	M	Single	2	Brooklyn
8487	F	Single	5	Bronx
8488	M	Single	1	Brooklyn
8490	M	Single	3	Manhattan
8491	M	Married	2	Queens
8492	M	Single	1	Staten Island
8497	F	Married	2	Queens
8498	F	Single	2	Queens
8499	M	Single	2	Manhattan
8500	M	Single	1	Bronx
8503	M	Married	4	Bronx
8504	F	Single	5	Bronx
8510	F	Married	3	Brooklyn
8511	F	Married	1	Manhattan
8517	F	Single	4	Manhattan
8518	F	Single	3	Manhattan
8522	F	Married	5	Manhattan
8524	F	Married	3	Bronx
8528	M	Married	3	Manhattan
8529	M	Married	4	Manhattan
8530	F	Single	1	Brooklyn
8533	F	Single	1	Brooklyn
8534	F	Single	2	Queens
8536	M	Single	1	Manhattan
8541	F	Married	1	Bronx
8542	F	Single	3	Manhattan
8544	F	Single	3	Queens
8546	M	Married	4	Bronx
8548	M	Single	2	Queens
8550	M	Single	1	Manhattan
8551	F	Married	4	Bronx
8554	F	Single	4	Manhattan
8555	F	Married	1	Manhattan
8556	M	Married	1	Manhattan
8557	M	Single	1	Bronx
8558	M	Single	2	Manhattan
8560	F	Single	3	Manhattan
8561	M	Single	1	Bronx
8562	M	Single	1	Bronx
8563	M	Single	2	Bronx
8564	F	Married	1	Queens
8568	F	Single	4	Brooklyn
8569	M	Married	3	Brooklyn
8570	M	Single	2	Manhattan
8571	M	Single	1	Manhattan
8573	M	Married	1	Brooklyn
8574	F	Married	1	Bronx
8576	F	Single	2	Manhattan
8577	F	Married	4	Queens
8578	F	Married	3	Queens
8585	F	Married	1	Queens
8587	F	Single	4	Staten Island
8592	F	Married	2	Brooklyn
8593	M	Married	2	Brooklyn
8594	F	Married	1	Brooklyn
8596	F	Single	1	Queens
8597	M	Married	5	Bronx
8599	F	Single	2	Bronx
8601	F	Single	2	Bronx
8602	F	Single	4	Manhattan
8606	F	Married	2	Bronx
8607	M	Single	3	Queens
8615	M	Married	2	Brooklyn
8617	F	Married	1	Bronx
8618	M	Married	1	Manhattan
8619	M	Married	4	Bronx
8621	F	Married	3	Brooklyn
8622	F	Married	5	Bronx
8623	M	Single	4	Manhattan
8624	M	Single	1	Brooklyn
8625	F	Single	4	Staten Island
8626	F	Single	4	Staten Island
8627	F	Single	4	Brooklyn
8629	F	Married	2	Manhattan
8630	F	Single	2	Manhattan
8634	F	Married	3	Bronx
8638	F	Married	1	Brooklyn
8639	F	Married	4	Brooklyn
8640	F	Married	4	Bronx
8644	M	Married	2	Bronx
8645	F	Married	1	Bronx
8647	F	Single	1	Manhattan
8649	M	Married	4	Queens
8652	F	Married	1	Brooklyn
8653	M	Single	3	Manhattan
8657	M	Single	2	Bronx
8658	F	Single	1	Brooklyn
8659	M	Married	3	Bronx
8663	M	Single	5	Bronx
8665	M	Single	1	Bronx
8667	M	Married	3	Bronx
8668	F	Married	3	Bronx
8669	M	Married	4	Queens
8670	M	Married	1	Brooklyn
8682	F	Married	2	Bronx
8683	F	Single	3	Queens
8684	F	Single	2	Brooklyn
8685	M	Married	1	Queens
8687	F	Single	2	Queens
8688	F	Married	4	Brooklyn
8689	F	Single	1	Staten Island
8691	M	Single	3	Queens
8692	M	Single	2	Bronx
8697	F	Single	5	Manhattan
8698	F	Single	5	Brooklyn
8699	F	Married	2	Brooklyn
8700	F	Single	5	Brooklyn
8701	M	Married	3	Bronx
8704	F	Single	3	Queens
8708	F	Married	1	Brooklyn
8709	M	Married	1	Bronx
8710	M	Married	5	Brooklyn
8713	F	Single	2	Brooklyn
8717	F	Married	1	Bronx
8718	M	Single	4	Bronx
8723	M	Married	3	Brooklyn
8724	M	Single	4	Bronx
8728	M	Married	2	Brooklyn
8729	M	Married	4	Brooklyn
8730	F	Married	1	Bronx
8731	F	Married	1	Manhattan
8734	F	Single	4	Bronx
8737	F	Married	2	Manhattan
8739	M	Married	1	Bronx
8742	M	Single	1	Manhattan
8745	M	Married	1	Bronx
8746	F	Single	3	Queens
8747	F	Single	1	Bronx
8749	M	Single	2	Bronx
8751	F	Married	3	Brooklyn
8752	F	Single	3	Queens
8753	M	Single	1	Brooklyn
